Model,DPO2002B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,8e-08,
Filter Frequency,7e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH2,CH2 Peak Detect
5.746400e-03,0.06,0.06
5.746480e-03,0.06,0.02
5.746560e-03,0.06,0.06
5.746640e-03,0.06,0.02
5.746720e-03,0.06,0.1
5.746800e-03,0.06,0.02
5.746880e-03,0.06,0.06
5.746960e-03,0.06,0.02
5.747040e-03,0.06,0.06
5.747120e-03,0.06,0.02
5.747200e-03,0.02,0.1
5.747280e-03,0.06,0.02
5.747360e-03,0.06,0.06
5.747440e-03,0.06,0.02
5.747520e-03,0.06,0.1
5.747600e-03,0.06,0.02
5.747680e-03,0.06,0.06
5.747760e-03,0.06,0.02
5.747840e-03,0.02,0.06
5.747920e-03,0.06,0.02
5.748000e-03,0.06,0.1
5.748080e-03,0.06,0.02
5.748160e-03,0.02,0.06
5.748240e-03,0.06,0.02
5.748320e-03,0.06,0.06
5.748400e-03,0.02,0.02
5.748480e-03,0.06,0.06
5.748560e-03,0.06,0.02
5.748640e-03,0.06,0.06
5.748720e-03,0.06,0.02
5.748800e-03,0.02,0.06
5.748880e-03,0.06,0.02
5.748960e-03,0.06,0.06
5.749040e-03,0.02,0.02
5.749120e-03,0.06,0.06
5.749200e-03,0.02,0.02
5.749280e-03,0.06,0.06
5.749360e-03,0.06,0.02
5.749440e-03,0.06,0.06
5.749520e-03,0.02,0.02
5.749600e-03,0.06,0.06
5.749680e-03,0.02,0.02
5.749760e-03,0.06,0.06
5.749840e-03,0.02,0.02
5.749920e-03,0.06,0.06
5.750000e-03,0.06,0.02
5.750080e-03,0.02,0.06
5.750160e-03,0.06,0.02
5.750240e-03,0.06,0.06
5.750320e-03,0.06,0.02
5.750400e-03,0.06,0.06
5.750480e-03,0.06,0.02
5.750560e-03,0.06,0.06
5.750640e-03,0.06,0.02
5.750720e-03,0.06,0.1
5.750800e-03,0.06,0.02
5.750880e-03,0.06,0.06
5.750960e-03,0.06,0.02
5.751040e-03,0.02,0.06
5.751120e-03,0.06,0.02
5.751200e-03,0.02,0.06
5.751280e-03,0.02,0.02
5.751360e-03,0.06,0.06
5.751440e-03,0.02,0.02
5.751520e-03,0.06,0.06
5.751600e-03,0.06,0.02
5.751680e-03,0.06,0.06
5.751760e-03,0.06,0.02
5.751840e-03,0.06,0.06
5.751920e-03,0.02,0.02
5.752000e-03,0.06,0.06
5.752080e-03,0.06,0.02
5.752160e-03,0.06,0.1
5.752240e-03,0.06,0.02
5.752320e-03,0.06,0.06
5.752400e-03,0.06,0.02
5.752480e-03,0.06,0.06
5.752560e-03,0.06,0.02
5.752640e-03,0.06,0.1
5.752720e-03,0.02,0.02
5.752800e-03,0.06,0.06
5.752880e-03,0.06,0.02
5.752960e-03,0.06,0.06
5.753040e-03,0.06,0.02
5.753120e-03,0.02,0.06
5.753200e-03,0.06,0.02
5.753280e-03,0.06,0.1
5.753360e-03,0.06,0.02
5.753440e-03,0.06,0.1
5.753520e-03,0.06,0.02
5.753600e-03,0.06,0.1
5.753680e-03,0.02,0.02
5.753760e-03,0.06,0.06
5.753840e-03,0.06,0.02
5.753920e-03,0.06,0.06
5.754000e-03,0.06,0.02
5.754080e-03,0.06,0.1
5.754160e-03,0.06,0.02
5.754240e-03,0.06,0.06
5.754320e-03,0.06,0.02
5.754400e-03,0.06,0.06
5.754480e-03,0.06,0.02
5.754560e-03,0.02,0.1
5.754640e-03,0.06,0.02
5.754720e-03,0.06,0.06
5.754800e-03,0.06,0.02
5.754880e-03,0.02,0.06
5.754960e-03,0.06,0.02
5.755040e-03,0.06,0.06
5.755120e-03,0.06,0.02
5.755200e-03,0.06,0.1
5.755280e-03,0.06,0.02
5.755360e-03,0.02,0.06
5.755440e-03,0.06,0.02
5.755520e-03,0.06,0.06
5.755600e-03,0.02,0.02
5.755680e-03,0.02,0.06
5.755760e-03,0.06,0.02
5.755840e-03,0.06,0.06
5.755920e-03,0.06,0.02
5.756000e-03,0.02,0.1
5.756080e-03,0.06,0.02
5.756160e-03,0.06,0.06
5.756240e-03,0.06,0.02
5.756320e-03,0.02,0.06
5.756400e-03,0.06,0.02
5.756480e-03,0.06,0.06
5.756560e-03,0.02,0.02
5.756640e-03,0.06,0.1
5.756720e-03,0.06,0.02
5.756800e-03,0.06,0.06
5.756880e-03,0.06,0.02
5.756960e-03,0.06,0.06
5.757040e-03,0.02,0.02
5.757120e-03,0.02,0.06
5.757200e-03,0.06,0.02
5.757280e-03,0.06,0.06
5.757360e-03,0.06,0.02
5.757440e-03,0.06,0.06
5.757520e-03,0.06,0.02
5.757600e-03,0.06,0.06
5.757680e-03,0.06,0.02
5.757760e-03,0.06,0.06
5.757840e-03,0.02,0.02
5.757920e-03,0.06,0.06
5.758000e-03,0.06,0.02
5.758080e-03,0.06,0.06
5.758160e-03,0.06,0.02
5.758240e-03,0.02,0.06
5.758320e-03,0.06,0.02
5.758400e-03,0.06,0.06
5.758480e-03,0.06,0.02
5.758560e-03,0.06,0.06
5.758640e-03,0.06,0.02
5.758720e-03,0.06,0.06
5.758800e-03,0.06,0.02
5.758880e-03,0.06,0.06
5.758960e-03,0.06,0.02
5.759040e-03,0.06,0.06
5.759120e-03,0.06,0.02
5.759200e-03,0.06,0.1
5.759280e-03,0.06,0.02
5.759360e-03,0.06,0.06
5.759440e-03,0.06,0.02
5.759520e-03,0.06,0.06
5.759600e-03,0.02,0.02
5.759680e-03,0.06,0.06
5.759760e-03,0.06,0.02
5.759840e-03,0.02,0.06
5.759920e-03,0.06,0.02
5.760000e-03,0.06,0.06
5.760080e-03,0.06,0.02
5.760160e-03,0.02,0.06
5.760240e-03,0.06,0.02
5.760320e-03,0.06,0.06
5.760400e-03,0.06,0.02
5.760480e-03,0.06,0.06
5.760560e-03,0.06,0.02
5.760640e-03,0.06,0.06
5.760720e-03,0.06,0.02
5.760800e-03,0.06,0.06
5.760880e-03,0.06,0.02
5.760960e-03,0.06,0.1
5.761040e-03,0.06,0.02
5.761120e-03,0.06,0.06
5.761200e-03,0.06,0.02
5.761280e-03,0.02,0.06
5.761360e-03,0.06,0.02
5.761440e-03,0.02,0.06
5.761520e-03,0.06,0.02
5.761600e-03,0.06,0.06
5.761680e-03,0.06,0.02
5.761760e-03,0.06,0.06
5.761840e-03,0.02,0.02
5.761920e-03,0.02,0.1
5.762000e-03,0.06,0.02
5.762080e-03,0.06,0.06
5.762160e-03,0.06,0.02
5.762240e-03,0.06,0.06
5.762320e-03,0.06,0.02
5.762400e-03,0.06,0.06
5.762480e-03,0.06,0.02
5.762560e-03,0.06,0.1
5.762640e-03,0.06,0.02
5.762720e-03,0.06,0.06
5.762800e-03,0.06,0.02
5.762880e-03,0.06,0.1
5.762960e-03,0.06,0.02
5.763040e-03,0.06,0.1
5.763120e-03,0.06,0.02
5.763200e-03,0.06,0.1
5.763280e-03,0.06,0.02
5.763360e-03,0.02,0.06
5.763440e-03,0.06,0.02
5.763520e-03,0.06,0.06
5.763600e-03,0.06,0.02
5.763680e-03,0.02,0.06
5.763760e-03,0.06,0.02
5.763840e-03,0.06,0.06
5.763920e-03,0.06,0.02
5.764000e-03,0.06,0.06
5.764080e-03,0.06,0.02
5.764160e-03,0.02,0.06
5.764240e-03,0.06,0.02
5.764320e-03,0.06,0.06
5.764400e-03,0.06,0.02
5.764480e-03,0.06,0.06
5.764560e-03,0.06,0.02
5.764640e-03,0.06,0.06
5.764720e-03,0.02,0.02
5.764800e-03,0.06,0.06
5.764880e-03,0.06,0.02
5.764960e-03,0.06,0.06
5.765040e-03,0.06,0.02
5.765120e-03,0.06,0.06
5.765200e-03,0.06,0.02
5.765280e-03,0.02,0.06
5.765360e-03,0.06,0.02
5.765440e-03,0.06,0.06
5.765520e-03,0.06,0.02
5.765600e-03,0.06,0.06
5.765680e-03,0.06,0.02
5.765760e-03,0.06,0.06
5.765840e-03,0.06,0.02
5.765920e-03,0.06,0.06
5.766000e-03,0.06,0.02
5.766080e-03,0.02,0.06
5.766160e-03,0.06,0.02
5.766240e-03,0.02,0.06
5.766320e-03,0.02,0.02
5.766400e-03,0.06,0.06
5.766480e-03,0.06,0.02
5.766560e-03,0.02,0.06
5.766640e-03,0.02,0.02
5.766720e-03,0.06,0.06
5.766800e-03,0.06,0.02
5.766880e-03,0.06,0.06
5.766960e-03,0.06,0.02
5.767040e-03,0.06,0.06
5.767120e-03,0.06,0.02
5.767200e-03,0.02,0.06
5.767280e-03,0.06,0.02
5.767360e-03,0.06,0.06
5.767440e-03,0.06,0.02
5.767520e-03,0.06,0.06
5.767600e-03,0.06,0.02
5.767680e-03,0.06,0.06
5.767760e-03,0.06,0.02
5.767840e-03,0.02,0.06
5.767920e-03,0.02,0.02
5.768000e-03,0.06,0.1
5.768080e-03,0.06,0.02
5.768160e-03,0.06,0.06
5.768240e-03,0.06,0.02
5.768320e-03,0.06,0.06
5.768400e-03,0.02,0.02
5.768480e-03,0.06,0.06
5.768560e-03,0.06,0.02
5.768640e-03,0.06,0.06
5.768720e-03,0.06,0.02
5.768800e-03,0.06,0.06
5.768880e-03,0.06,0.02
5.768960e-03,0.06,0.06
5.769040e-03,0.06,0.02
5.769120e-03,0.06,0.06
5.769200e-03,0.06,0.02
5.769280e-03,0.02,0.06
5.769360e-03,0.02,0.02
5.769440e-03,0.02,0.06
5.769520e-03,0.06,0.02
5.769600e-03,0.02,0.1
5.769680e-03,0.06,0.02
5.769760e-03,0.02,0.06
5.769840e-03,0.02,0.02
5.769920e-03,0.02,0.06
5.770000e-03,0.02,0.02
5.770080e-03,0.06,0.06
5.770160e-03,0.06,0.02
5.770240e-03,0.06,0.06
5.770320e-03,0.06,0.02
5.770400e-03,0.02,0.06
5.770480e-03,0.06,0.02
5.770560e-03,0.06,0.06
5.770640e-03,0.06,0.02
5.770720e-03,0.02,0.06
5.770800e-03,0.06,0.02
5.770880e-03,0.06,0.06
5.770960e-03,0.02,0.02
5.771040e-03,0.06,0.06
5.771120e-03,0.06,0.02
5.771200e-03,0.06,0.06
5.771280e-03,0.06,0.02
5.771360e-03,0.02,0.06
5.771440e-03,0.06,0.02
5.771520e-03,0.06,0.06
5.771600e-03,0.02,0.02
5.771680e-03,0.06,0.06
5.771760e-03,0.06,0.02
5.771840e-03,0.06,0.06
5.771920e-03,0.02,0.02
5.772000e-03,0.02,0.06
5.772080e-03,0.06,0.02
5.772160e-03,0.06,0.06
5.772240e-03,0.06,0.02
5.772320e-03,0.06,0.06
5.772400e-03,0.02,0.02
5.772480e-03,0.06,0.06
5.772560e-03,0.02,0.02
5.772640e-03,0.02,0.06
5.772720e-03,0.06,0.02
5.772800e-03,0.06,0.06
5.772880e-03,0.06,0.02
5.772960e-03,0.02,0.06
5.773040e-03,0.06,0.02
5.773120e-03,0.02,0.06
5.773200e-03,0.06,0.02
5.773280e-03,0.06,0.06
5.773360e-03,0.06,0.02
5.773440e-03,0.06,0.06
5.773520e-03,0.02,0.02
5.773600e-03,0.06,0.06
5.773680e-03,0.06,0.02
5.773760e-03,0.02,0.1
5.773840e-03,0.06,0.02
5.773920e-03,0.06,0.06
5.774000e-03,0.06,0.02
5.774080e-03,0.06,0.06
5.774160e-03,0.06,0.02
5.774240e-03,0.02,0.06
5.774320e-03,0.02,0.02
5.774400e-03,0.06,0.06
5.774480e-03,0.06,0.02
5.774560e-03,0.06,0.06
5.774640e-03,0.02,0.02
5.774720e-03,0.06,0.1
5.774800e-03,0.06,0.02
5.774880e-03,0.06,0.06
5.774960e-03,0.06,0.02
5.775040e-03,0.06,0.06
5.775120e-03,0.06,0.02
5.775200e-03,0.06,0.06
5.775280e-03,0.02,0.02
5.775360e-03,0.02,0.06
5.775440e-03,0.06,0.02
5.775520e-03,0.06,0.06
5.775600e-03,0.06,0.02
5.775680e-03,0.06,0.06
5.775760e-03,0.02,0.02
5.775840e-03,0.06,0.06
5.775920e-03,0.02,0.02
5.776000e-03,0.06,0.06
5.776080e-03,0.02,0.02
5.776160e-03,0.06,0.06
5.776240e-03,0.06,0.02
5.776320e-03,0.06,0.06
5.776400e-03,0.02,0.02
5.776480e-03,0.06,0.06
5.776560e-03,0.06,0.02
5.776640e-03,0.06,0.06
5.776720e-03,0.06,0.02
5.776800e-03,0.06,0.06
5.776880e-03,0.06,0.02
5.776960e-03,0.06,0.06
5.777040e-03,0.06,0.02
5.777120e-03,0.06,0.06
5.777200e-03,0.02,0.02
5.777280e-03,0.06,0.06
5.777360e-03,0.06,0.02
5.777440e-03,0.06,0.06
5.777520e-03,0.06,0.02
5.777600e-03,0.06,0.06
5.777680e-03,0.06,0.02
5.777760e-03,0.06,0.06
5.777840e-03,0.02,0.02
5.777920e-03,0.02,0.06
5.778000e-03,0.02,0.02
5.778080e-03,0.02,0.06
5.778160e-03,0.02,0.02
5.778240e-03,0.02,0.06
5.778320e-03,0.06,0.02
5.778400e-03,0.02,0.06
5.778480e-03,0.06,0.02
5.778560e-03,0.06,0.06
5.778640e-03,0.06,0.02
5.778720e-03,0.06,0.06
5.778800e-03,0.06,0.02
5.778880e-03,0.06,0.06
5.778960e-03,0.06,0.02
5.779040e-03,0.06,0.06
5.779120e-03,0.06,0.02
5.779200e-03,0.06,0.06
5.779280e-03,0.02,0.02
5.779360e-03,0.06,0.06
5.779440e-03,0.02,0.02
5.779520e-03,0.06,0.06
5.779600e-03,0.02,0.02
5.779680e-03,0.02,0.06
5.779760e-03,0.06,0.02
5.779840e-03,0.06,0.06
5.779920e-03,0.06,0.02
5.780000e-03,0.06,0.06
5.780080e-03,0.06,0.02
5.780160e-03,0.02,0.06
5.780240e-03,0.02,0.02
5.780320e-03,0.02,0.06
5.780400e-03,0.06,0.02
5.780480e-03,0.02,0.06
5.780560e-03,0.06,0.02
5.780640e-03,0.02,0.06
5.780720e-03,0.06,0.02
5.780800e-03,0.06,0.06
5.780880e-03,0.06,0.02
5.780960e-03,0.02,0.1
5.781040e-03,0.06,0.02
5.781120e-03,0.06,0.1
5.781200e-03,0.06,0.02
5.781280e-03,0.06,0.06
5.781360e-03,0.06,0.02
5.781440e-03,0.06,0.1
5.781520e-03,0.06,0.02
5.781600e-03,0.06,0.06
5.781680e-03,0.02,0.02
5.781760e-03,0.02,0.06
5.781840e-03,0.06,0.02
5.781920e-03,0.06,0.06
5.782000e-03,0.06,0.02
5.782080e-03,0.06,0.06
5.782160e-03,0.06,0.02
5.782240e-03,0.06,0.06
5.782320e-03,0.06,0.02
5.782400e-03,0.02,0.1
5.782480e-03,0.06,0.02
5.782560e-03,0.06,0.06
5.782640e-03,0.06,0.02
5.782720e-03,0.06,0.1
5.782800e-03,0.06,0.02
5.782880e-03,0.06,0.06
5.782960e-03,0.06,0.02
5.783040e-03,0.06,0.06
5.783120e-03,0.06,0.02
5.783200e-03,0.02,0.06
5.783280e-03,0.02,0.02
5.783360e-03,0.02,0.06
5.783440e-03,0.06,0.02
5.783520e-03,0.06,0.06
5.783600e-03,0.06,0.02
5.783680e-03,0.02,0.06
5.783760e-03,0.06,0.02
5.783840e-03,0.02,0.06
5.783920e-03,0.06,0.02
5.784000e-03,0.06,0.06
5.784080e-03,0.06,0.02
5.784160e-03,0.06,0.06
5.784240e-03,0.02,0.02
5.784320e-03,0.06,0.06
5.784400e-03,0.06,0.02
5.784480e-03,0.06,0.06
5.784560e-03,0.06,0.02
5.784640e-03,0.06,0.06
5.784720e-03,0.02,0.02
5.784800e-03,0.06,0.06
5.784880e-03,0.06,0.02
5.784960e-03,0.06,0.06
5.785040e-03,0.06,0.02
5.785120e-03,0.06,0.06
5.785200e-03,0.06,0.02
5.785280e-03,0.06,0.06
5.785360e-03,0.06,0.02
5.785440e-03,0.06,0.06
5.785520e-03,0.02,0.02
5.785600e-03,0.02,0.1
5.785680e-03,0.06,0.02
5.785760e-03,0.06,0.06
5.785840e-03,0.06,0.02
5.785920e-03,0.06,0.1
5.786000e-03,0.06,0.02
5.786080e-03,0.02,0.1
5.786160e-03,0.02,0.02
5.786240e-03,0.02,0.06
5.786320e-03,0.02,0.02
5.786400e-03,0.02,0.06
5.786480e-03,0.02,0.02
5.786560e-03,0.02,0.06
5.786640e-03,0.06,0.02
5.786720e-03,0.06,0.06
5.786800e-03,0.02,0.02
5.786880e-03,0.06,0.06
5.786960e-03,0.06,0.02
5.787040e-03,0.06,0.06
5.787120e-03,0.06,0.02
5.787200e-03,0.02,0.06
5.787280e-03,0.06,0.02
5.787360e-03,0.02,0.06
5.787440e-03,0.06,0.02
5.787520e-03,0.02,0.06
5.787600e-03,0.06,0.02
5.787680e-03,0.06,0.06
5.787760e-03,0.06,0.02
5.787840e-03,0.02,0.06
5.787920e-03,0.02,0.02
5.788000e-03,0.06,0.06
5.788080e-03,0.06,0.02
5.788160e-03,0.06,0.1
5.788240e-03,0.06,0.02
5.788320e-03,0.02,0.06
5.788400e-03,0.06,0.02
5.788480e-03,0.06,0.06
5.788560e-03,0.02,0.02
5.788640e-03,0.06,0.06
5.788720e-03,0.02,0.02
5.788800e-03,0.06,0.06
5.788880e-03,0.06,0.02
5.788960e-03,0.06,0.06
5.789040e-03,0.06,0.02
5.789120e-03,0.06,0.1
5.789200e-03,0.06,0.02
5.789280e-03,0.06,0.06
5.789360e-03,0.06,0.02
5.789440e-03,0.02,0.1
5.789520e-03,0.06,-0.02
5.789600e-03,0.02,0.06
5.789680e-03,0.06,0.02
5.789760e-03,0.06,0.06
5.789840e-03,0.02,0.02
5.789920e-03,0.06,0.06
5.790000e-03,0.06,0.02
5.790080e-03,0.06,0.06
5.790160e-03,0.06,0.02
5.790240e-03,0.06,0.06
5.790320e-03,0.06,0.02
5.790400e-03,0.06,0.06
5.790480e-03,0.06,0.02
5.790560e-03,0.06,0.06
5.790640e-03,0.06,0.02
5.790720e-03,0.06,0.06
5.790800e-03,0.06,0.02
5.790880e-03,0.06,0.1
5.790960e-03,0.06,0.02
5.791040e-03,0.06,0.1
5.791120e-03,0.06,0.02
5.791200e-03,0.06,0.06
5.791280e-03,0.06,0.02
5.791360e-03,0.06,0.1
5.791440e-03,0.06,0.02
5.791520e-03,0.06,0.06
5.791600e-03,0.06,0.02
5.791680e-03,0.06,0.06
5.791760e-03,0.06,0.02
5.791840e-03,0.06,0.1
5.791920e-03,0.02,0.02
5.792000e-03,0.06,0.06
5.792080e-03,0.06,0.02
5.792160e-03,0.06,0.06
5.792240e-03,0.06,0.02
5.792320e-03,0.06,0.06
5.792400e-03,0.06,0.02
5.792480e-03,0.06,0.06
5.792560e-03,0.02,0.02
5.792640e-03,0.06,0.06
5.792720e-03,0.06,0.02
5.792800e-03,0.06,0.06
5.792880e-03,0.06,0.02
5.792960e-03,0.06,0.06
5.793040e-03,0.06,0.02
5.793120e-03,0.06,0.06
5.793200e-03,0.06,0.02
5.793280e-03,0.06,0.06
5.793360e-03,0.02,0.02
5.793440e-03,0.06,0.06
5.793520e-03,0.06,0.02
5.793600e-03,0.06,0.06
5.793680e-03,0.06,0.02
5.793760e-03,0.06,0.06
5.793840e-03,0.06,0.02
5.793920e-03,0.06,0.1
5.794000e-03,0.06,0.02
5.794080e-03,0.06,0.06
5.794160e-03,0.06,0.02
5.794240e-03,0.02,0.06
5.794320e-03,0.06,0.02
5.794400e-03,0.06,0.1
5.794480e-03,0.02,0.02
5.794560e-03,0.06,0.1
5.794640e-03,0.06,0.02
5.794720e-03,0.06,0.1
5.794800e-03,0.06,0.02
5.794880e-03,0.06,0.06
5.794960e-03,0.06,0.02
5.795040e-03,0.02,0.06
5.795120e-03,0.06,0.02
5.795200e-03,0.06,0.06
5.795280e-03,0.06,0.02
5.795360e-03,0.06,0.06
5.795440e-03,0.06,0.02
5.795520e-03,0.06,0.06
5.795600e-03,0.06,0.02
5.795680e-03,0.06,0.1
5.795760e-03,0.06,0.02
5.795840e-03,0.06,0.06
5.795920e-03,0.02,0.02
5.796000e-03,0.02,0.06
5.796080e-03,0.06,0.02
5.796160e-03,0.06,0.06
5.796240e-03,0.06,0.02
5.796320e-03,0.06,0.06
5.796400e-03,0.02,0.02
5.796480e-03,0.02,0.06
5.796560e-03,0.06,0.02
5.796640e-03,0.06,0.06
5.796720e-03,0.06,0.02
5.796800e-03,0.06,0.1
5.796880e-03,0.06,0.02
5.796960e-03,0.06,0.06
5.797040e-03,0.02,0.02
5.797120e-03,0.06,0.06
5.797200e-03,0.06,0.02
5.797280e-03,0.06,0.1
5.797360e-03,0.06,0.02
5.797440e-03,0.06,0.1
5.797520e-03,0.02,0.02
5.797600e-03,0.06,0.1
5.797680e-03,0.06,0.02
5.797760e-03,0.06,0.1
5.797840e-03,0.06,0.02
5.797920e-03,0.06,0.1
5.798000e-03,0.06,0.02
5.798080e-03,0.06,0.1
5.798160e-03,0.06,0.02
5.798240e-03,0.06,0.1
5.798320e-03,0.06,0.02
5.798400e-03,0.02,0.06
5.798480e-03,0.06,0.02
5.798560e-03,0.06,0.1
5.798640e-03,0.06,0.02
5.798720e-03,0.06,0.06
5.798800e-03,0.06,0.02
5.798880e-03,0.06,0.06
5.798960e-03,0.02,0.02
5.799040e-03,0.02,0.1
5.799120e-03,0.06,0.02
5.799200e-03,0.02,0.06
5.799280e-03,0.06,0.02
5.799360e-03,0.06,0.06
5.799440e-03,0.06,0.02
5.799520e-03,0.06,0.06
5.799600e-03,0.06,0.02
5.799680e-03,0.02,0.06
5.799760e-03,0.02,0.02
5.799840e-03,0.06,0.06
5.799920e-03,0.06,0.02
5.800000e-03,0.06,0.1
5.800080e-03,0.06,0.02
5.800160e-03,0.06,0.06
5.800240e-03,0.06,0.02
5.800320e-03,0.06,0.1
5.800400e-03,0.06,0.02
5.800480e-03,0.06,0.06
5.800560e-03,0.06,0.02
5.800640e-03,0.02,0.06
5.800720e-03,0.02,0.02
5.800800e-03,0.02,0.06
5.800880e-03,0.06,0.02
5.800960e-03,0.06,0.06
5.801040e-03,0.02,0.02
5.801120e-03,0.06,0.06
5.801200e-03,0.06,0.02
5.801280e-03,0.02,0.06
5.801360e-03,0.06,0.02
5.801440e-03,0.02,0.06
5.801520e-03,0.02,0.02
5.801600e-03,0.02,0.06
5.801680e-03,0.06,0.02
5.801760e-03,0.02,0.06
5.801840e-03,0.06,0.02
5.801920e-03,0.02,0.06
5.802000e-03,0.02,0.02
5.802080e-03,0.06,0.06
5.802160e-03,0.06,0.02
5.802240e-03,0.06,0.06
5.802320e-03,0.06,0.02
5.802400e-03,0.06,0.06
5.802480e-03,0.06,0.02
5.802560e-03,0.06,0.06
5.802640e-03,0.06,0.02
5.802720e-03,0.06,0.06
5.802800e-03,0.06,0.02
5.802880e-03,0.06,0.06
5.802960e-03,0.06,0.02
5.803040e-03,0.06,0.1
5.803120e-03,0.06,0.02
5.803200e-03,0.02,0.06
5.803280e-03,0.06,0.02
5.803360e-03,0.06,0.06
5.803440e-03,0.06,0.02
5.803520e-03,0.02,0.1
5.803600e-03,0.06,0.02
5.803680e-03,0.02,0.1
5.803760e-03,0.02,0.02
5.803840e-03,0.02,0.06
5.803920e-03,0.06,0.02
5.804000e-03,0.06,0.06
5.804080e-03,0.02,0.02
5.804160e-03,0.02,0.06
5.804240e-03,0.06,0.02
5.804320e-03,0.02,0.06
5.804400e-03,0.02,0.02
5.804480e-03,0.02,0.06
5.804560e-03,0.06,0.02
5.804640e-03,0.06,0.06
5.804720e-03,0.02,0.02
5.804800e-03,0.06,0.06
5.804880e-03,0.06,0.02
5.804960e-03,0.06,0.06
5.805040e-03,0.06,0.02
5.805120e-03,0.02,0.06
5.805200e-03,0.06,0.02
5.805280e-03,0.06,0.06
5.805360e-03,0.06,0.02
5.805440e-03,0.06,0.06
5.805520e-03,0.02,0.02
5.805600e-03,0.06,0.06
5.805680e-03,0.06,0.02
5.805760e-03,0.02,0.06
5.805840e-03,0.06,0.02
5.805920e-03,0.06,0.06
5.806000e-03,0.06,0.02
5.806080e-03,0.06,0.06
5.806160e-03,0.02,0.02
5.806240e-03,0.02,0.06
5.806320e-03,0.06,0.02
5.806400e-03,0.02,0.06
5.806480e-03,0.06,0.02
5.806560e-03,0.06,0.06
5.806640e-03,0.02,0.02
5.806720e-03,0.02,0.06
5.806800e-03,0.06,0.02
5.806880e-03,0.06,0.06
5.806960e-03,0.06,0.02
5.807040e-03,0.06,0.1
5.807120e-03,0.06,0.02
5.807200e-03,0.06,0.1
5.807280e-03,0.06,0.02
5.807360e-03,0.06,0.06
5.807440e-03,0.02,0.02
5.807520e-03,0.02,0.06
5.807600e-03,0.06,0.02
5.807680e-03,0.06,0.06
5.807760e-03,0.02,0.02
5.807840e-03,0.02,0.1
5.807920e-03,0.06,0.02
5.808000e-03,0.06,0.06
5.808080e-03,0.06,0.02
5.808160e-03,0.02,0.06
5.808240e-03,0.06,0.02
5.808320e-03,0.06,0.06
5.808400e-03,0.02,0.02
5.808480e-03,0.06,0.06
5.808560e-03,0.06,0.02
5.808640e-03,0.06,0.06
5.808720e-03,0.06,0.02
5.808800e-03,0.06,0.06
5.808880e-03,0.06,0.02
5.808960e-03,0.02,0.1
5.809040e-03,0.06,0.02
5.809120e-03,0.02,0.06
5.809200e-03,0.06,0.02
5.809280e-03,0.06,0.06
5.809360e-03,0.06,0.02
5.809440e-03,0.06,0.1
5.809520e-03,0.02,0.02
5.809600e-03,0.06,0.06
5.809680e-03,0.02,0.02
5.809760e-03,0.06,0.06
5.809840e-03,0.06,0.02
5.809920e-03,0.06,0.1
5.810000e-03,0.02,0.02
5.810080e-03,0.06,0.06
5.810160e-03,0.06,0.02
5.810240e-03,0.06,0.06
5.810320e-03,0.02,0.02
5.810400e-03,0.06,0.06
5.810480e-03,0.06,0.02
5.810560e-03,0.06,0.06
5.810640e-03,0.06,0.02
5.810720e-03,0.02,0.06
5.810800e-03,0.06,0.02
5.810880e-03,0.06,0.06
5.810960e-03,0.06,0.02
5.811040e-03,0.06,0.06
5.811120e-03,0.06,0.02
5.811200e-03,0.06,0.06
5.811280e-03,0.06,0.02
5.811360e-03,0.02,0.06
5.811440e-03,0.06,0.02
5.811520e-03,0.06,0.06
5.811600e-03,0.02,0.02
5.811680e-03,0.06,0.06
5.811760e-03,0.06,0.02
5.811840e-03,0.06,0.1
5.811920e-03,0.06,0.02
5.812000e-03,0.02,0.06
5.812080e-03,0.06,0.02
5.812160e-03,0.06,0.06
5.812240e-03,0.06,0.02
5.812320e-03,0.06,0.06
5.812400e-03,0.02,0.02
5.812480e-03,0.06,0.06
5.812560e-03,0.06,0.02
5.812640e-03,0.02,0.06
5.812720e-03,0.06,0.02
5.812800e-03,0.06,0.06
5.812880e-03,0.06,0.02
5.812960e-03,0.06,0.06
5.813040e-03,0.06,0.02
5.813120e-03,0.06,0.06
5.813200e-03,0.02,0.02
5.813280e-03,0.02,0.06
5.813360e-03,0.06,0.02
5.813440e-03,0.06,0.06
5.813520e-03,0.06,0.02
5.813600e-03,0.06,0.06
5.813680e-03,0.06,0.02
5.813760e-03,0.06,0.06
5.813840e-03,0.06,0.02
5.813920e-03,0.06,0.1
5.814000e-03,0.06,0.02
5.814080e-03,0.06,0.1
5.814160e-03,0.06,0.02
5.814240e-03,0.06,0.06
5.814320e-03,0.06,0.02
5.814400e-03,0.02,0.1
5.814480e-03,0.06,0.02
5.814560e-03,0.06,0.1
5.814640e-03,0.06,0.02
5.814720e-03,0.06,0.1
5.814800e-03,0.06,0.02
5.814880e-03,0.06,0.06
5.814960e-03,0.06,0.02
5.815040e-03,0.06,0.06
5.815120e-03,0.02,0.02
5.815200e-03,0.06,0.06
5.815280e-03,0.06,0.02
5.815360e-03,0.06,0.06
5.815440e-03,0.06,0.02
